rest_id,rest_name,rest_address,rest_ratings,latitude,longitude,zipcode
519,It's Italian Cucina,"1500 South Lamar Blvd, Ste 110, Austin, TX 78704",4,30.2525913,-97.76429607,78704
520,Billy's on Burnet,"2105 Hancock Dr, Austin, TX 78756",4,30.32202911,-97.73976135,78756
521,Counter Cafe East,"1914 E 6th St, Ste A, Austin, TX 78702",4,30.2616692,-97.7215424,78702
522,The Meteor,"2110 S Congress Ave, Austin, TX 78704",4,30.24282519,-97.75262521,78704
523,The Iron Bear,"301 W 6th St, Austin, TX 78701",4,30.268531,-97.745496,78701
524,Halal Bros,"2712 Guadalupe St, Austin, TX 78705",4,30.29253104,-97.74164734,78705
525,Turkey Twist,"5903 Wellington Dr, Austin, TX 78723",1,30.312154,-97.687817,78723
526,Taco Flats - Burnet,"5520 Burnet Rd, Ste 101, Austin, TX 78756",4,30.330914,-97.740225,78756
527,Biscuits + Groovy - South,"1210 Barton Springs Rd, Austin, TX 78704",4.5,30.26084499,-97.75727464,78704
528,Biderman's Deli,"3742 Far West Blvd 101, Ste 101, Austin, TX 78746",3.5,30.3560504,-97.7577048,78746
529,The Smokin' Rose Taco Joint,"1308 E 6th St, Austin, TX 78702",4.5,30.264076,-97.728658,78702
530,Mort Subite,"308 Congress Ave, Austin, TX 78701",4.5,30.265719,-97.7439904,78701
531,Komal Latin Kitchen & Bar,"11320 RR 2222, Austin, TX 78730",4,30.40220897,-97.8521185,78730
532,OneTaco,"402 Brazos St, Austin, TX 78701",4.5,30.265992,-97.742265,78701
533,Casino El Camino,"517 E 6th St, Austin, TX 78701",4,30.26636,-97.7377,78701
534,Maie Day,"1603 S Congress Ave, Austin, TX 78704",3.5,30.2474,-97.75006,78704
535,Chi'Lantro,"823 Congress Ave, Austin, TX 78701",4,30.27047421,-97.74125343,78701
536,Sip Pho,"512 W 29th St, Austin, TX 78705",4.5,30.295421,-97.742327,78705
537,Veracruz All Natural,"1700 Guadalupe St, Travis County Civil and Family Courts Facility, Austin, TX 78701",4.5,30.2801,-97.74254,78701
538,The Halal Corner,"1200 Barbara Jordan, Ste 300, Austin, TX 78723",4,30.3062152,-97.70766039,78723
539,i Fratelli Pizza Downtown Austin,"501 W 15th St, Ste C, Austin, TX 78701",4,30.2780074,-97.74440577,78701
540,Ranch 616,"616 Nueces St, Austin, TX 78701",3.5,30.27047946,-97.74839566,78701
541,"Snooze, an A.M. Eatery","1700 South Lamar, Ste 301, Austin, TX 78704",4,30.251717,-97.766627,78704
542,Cidercade Austin,"600 E Riverside Dr, Austin, TX 78704",4.5,30.2525,-97.74104,78704
543,Black Star Co-op Pub & Brewery,"7020 Easy Wind Dr, Ste 100, Austin, TX 78752",4,30.33817165,-97.71884501,78752
544,Gnar Bar,"219 E 6th St, Austin, TX 78701",4.5,30.26725873,-97.7408003,78701
545,The Well,"440 2nd St, Austin, TX 78701",4.5,30.26572725,-97.74833726,78701
546,Afghan Village,"9717 N Lamar Blvd, Austin, TX 78753",4.5,30.36572694,-97.6947071,78753
547,Garbo’s,"626 N Lamar Blvd, Austin, TX 78703",4,30.27258087,-97.7536861,78703
548,Cenote,"1010 E Cesar Chavez St, Austin, TX 78702",4,30.26055805,-97.73368124,78702
549,CAVA,"2426 Guadalupe St, Austin, TX 78705",4,30.28856225,-97.74168442,78705
550,Seven Spice,"3901 Spicewood Springs Rd, Ste B, Austin, TX 78759",4,30.36551549,-97.7503281,78759
551,Mother Klucker,"5610 N Interstate Hwy 35, Austin, TX 78751",4,30.316177,-97.70824,78751
552,Waterloo Ice House 360 & 2222,"6203 N Capital Of Texas Hwy, Austin, TX 78731",3.5,30.3608743,-97.7893634,78731
553,The Halal Project,"917 W 12th St, Austin, TX 78703",4.5,30.27656,-97.75076,78703
554,Cafe Fin,"2438 W Anderson Ln, Ste A3, Austin, TX 78757",4,30.358027,-97.731826,78757
555,Skinny's Off Track Bar,"1806 E 12th St, Austin, TX 78702",4.5,30.27383,-97.7205,78702
556,Maudie's Café,"2608 W 7th, Austin, TX 78703",3.5,30.28281,-97.77557,78703
557,Pho Craft,"3307 Oak Springs Dr, Austin, TX 78721",4.5,30.27349,-97.69708,78721
558,Azul Tequila,"3815 Dry Creek Dr, Austin, TX 78731",3.5,30.3427391,-97.7640076,78731
559,Another Broken Egg Cafe,"8012 Mesa Dr, Austin, TX 78731",4.5,30.37057,-97.75845,78731
560,VERDAD True Modern Mexican - Coming Soon,"2701 Perseverance Dr, Austin, TX 78731",0,30.31831,-97.75381,78731
561,Little Deli & Pizzeria,"1804 Briarcliff Blvd, Austin, TX 78723",4.5,30.314342,-97.689852,78723
562,Pinthouse Pizza,"4236 S Lamar Blvd, Austin, TX 78704",4.5,30.236083,-97.795895,78704
563,Bluefin Sushi Bar & Ramen,"5400 Brodie Ln, Ste 1200, Sunset Valley, TX 78745",4.5,30.2307,-97.82042,78745
564,Galloway's Sandwich Shop,"1914 E 12th St, Austin, TX 78702",4.5,30.27398,-97.71937,78702
565,Cheba Hut Toasted Subs,"3016 Guadalupe St, Austin, TX 78705",4.5,30.29802615,-97.74167607,78705
566,Chago's Caribbean Cuisine,"7301 N Lamar Blvd, Austin, TX 78752",4.5,30.340268,-97.716942,78752
567,Louisiana Crab Shack,"2525 W Anderson Ln, Ste 265, Austin, TX 78757",3.5,30.355906,-97.733481,78757
568,Bikkle Jamaican Restaurant,"3023 Guadalupe St, Austin, TX 78705",4.5,30.297043,-97.741433,78705
569,Hoboken Pie,"718 Red River St, Austin, TX 78701",4,30.26822,-97.73678,78701
570,Louisiana Wild Crawfish & Catering,"Austin, TX 78701",4.5,30.27048574,-97.74234639,78701
571,Red Lotus Asian Grille,"6507 Jester Blvd, Ste 501, Austin, TX 78750",4.5,30.369571,-97.800953,78750
572,Carnitas el Guero,"8624 N Lamar Blvd, Austin, TX 78744",4.5,30.3552619,-97.7032641,78744
573,A Touch of Soul,"1206 Chicon St, Austin, TX 78702",5,30.274121,-97.720185,78702
574,Steiner Ranch Steakhouse,"5424 Steiner Ranch Blvd, Austin, TX 78732",3.5,30.38991,-97.87181,78732
575,Mum Foods Smokehouse & Delicatessen ,"5811 Manor Rd, Austin, TX 78723",4.5,30.3058633,-97.6797593,78723
576,The Austin Club,"110 E 9th St, Austin, TX 78701",4.5,30.270942,-97.7408389,78701
577,Home Slice Pizza,"1415 S Congress St, Austin, TX 78704",4.5,30.2492254,-97.74955322,78704
578,Freddo Atx,"2336 S Congress Ave, Austin, TX 78704",4,30.23935,-97.75324,78704
579,La Peña,"227 Congress Ave, Austin, TX 78701",4,30.26515558,-97.74370787,78701
580,Veracruz All Natural,"2401 Winsted Ln, Austin, TX 78703",4.5,30.29333,-97.76036,78703
581,Happy Chicks,"6425 Burnet Rd, Austin, TX 78757",4,30.339962,-97.738658,78757
582,Arpeggio Grill,"6619 Airport Blvd, Austin, TX 78752",4,30.3309659,-97.7155318,78752
583,III Forks,"111 Lavaca St, Austin, TX 78701",4,30.26435,-97.74676,78701
584,Techo Mezcaleria & Agave Bar,"2201 Manor Rd, Austin, TX 78722",4.5,30.28412,-97.7189099,78722
585,Civil Goat Coffee,"2610 Manor Rd, Austin, TX 78722",4.5,30.28532403,-97.71449413,78722
586,Mandola's Italian,"4700 W Guadalupe St, Ste 12, Austin, TX 78751",4,30.31593193,-97.73367962,78751
587,ATX Food,"517 S Lamar, Austin, TX 78704",4.5,30.259692,-97.758216,78704
588,Cuantas Hamburguesas,"1108 E 12th St, Austin, TX 78702",4,30.27271926,-97.7286208,78702
589,Aussie's Grill & Beach Bar,"306 Barton Springs Rd, Austin, TX 78704",3,30.25898,-97.74808,78704
590,Hillside Farmacy,"1209 E 11th St, Austin, TX 78702",3.5,30.26809311,-97.72691345,78702
591,MezzeMe,"4700 W Guadalupe St, Ste 9, Austin, TX 78751",4.5,30.31563847,-97.73366287,78751
592,Camino Alamo BBQ,"1914 Guadalupe St, Austin, TX 78705",5,30.282649,-97.742393,78705
593,Humpty’s Wall of Breakfast,"8820 Burnet Rd, Ste 502, Austin, TX 78757",4.5,30.37105794,-97.72792913,78757
594,The Mockingbird Café,"600 W 2nd St, Austin, TX 78701",4,30.26611,-97.75004,78701
595,China Family Restaurant at Highland,"6801 Airport Blvd, Austin, TX 78752",4,30.33406,-97.71649,78752
596,Arlo's,"900 Red River St, Austin, TX 78701",4.5,30.269513,-97.736244,78701
597,CARVE American Grille - Barton Creek,"7415 SW Pkwy, Bldg 1, Austin, TX 78735",4,30.25631136,-97.87046853,78735
598,Tellus Joe,"3110 Windsor Rd, Beer Plant Breezeway, Austin, TX 78703",3,30.29660485,-97.76774077,78703
599,DeSano Pizzeria Napoletana,"8000 Burnet Rd, Austin, TX 78757",4.5,30.35851,-97.73065,78757
600,"Snooze, an A.M. Eatery","1109 E 5th St, Ste 180, Austin, TX 78702",4,30.26345121,-97.7310762,78702
601,DittyDog,"519 E 7th St, Austin, TX 78701",4.5,30.26725,-97.73717,78701
602,Err Thing New Orleans,"1309 W 45th St, Austin, TX 78756",4.5,30.31508088,-97.74142988,78756
603,Gabriel's Cafe,"1900 University Ave, Austin, TX 78705",3.5,30.28231423,-97.74002089,78705
604,Aviator Pizza & Drafthouse,"1905 Aldrich St, Austin, TX 78723",4,30.297908,-97.70534,78723
605,Texas Honey Ham Company,"3736 Bee Cave Rd, Ste 6, West Lake Hills, TX 78746",4.5,30.280847,-97.807019,78746
606,Catrina's Tacos & Margaritas,"6507 Jester Blvd, Ste 105, Austin, TX 78750",4,30.37012817,-97.79996691,78750
607,Queen and King Cafe,"2718 Guadalupe St, Austin, TX 78705",5,30.29298,-97.74177,78705
608,Que Divino Cocina,"3435 Greystone Dr, Ste 112, Austin, TX 78731",3.5,30.35706743,-97.7487578,78731
609,Hopdoddy Burger Bar,"1400 S Congress Ave, Ste A190, Austin, TX 78704",4,30.249649,-97.749907,78704
610,TacoWey,"325 E 6th St, Austin, TX 78701",4,30.2668896,-97.7395782,78701
611,Creeks Restaurant,"9515 Hotel Dr, Austin, TX 78719",3,30.21143,-97.66388,78719
612,Bouldin Acres,"1806 W Braker Ln, Austin, TX 78758",4,30.391646,-97.704411,78758
613,Punch Bowl Social,"522 Congress Ave, Austin, TX 78701",3.5,30.2677516,-97.7432403,78701
614,La Holly,"2500 E 6th St, Austin, TX 78702",4,30.25918659,-97.71444556,78702
615,Wink,"1014 N Lamar Blvd, Ste E, Austin, TX 78703",4,30.275848,-97.752427,78703
616,Eddie V's Prime Seafood,"301 E 5th St, Austin, TX 78701",4.5,30.2662563,-97.7406372,78701
617,Hi Wings,"2525 W Anderson Ln, Ste 135, Austin, TX 78757",4.5,30.35507605,-97.73278217,78757
618,Gusto Italian Kitchen & Wine Bar,"4800 Burnet Rd, Austin, TX 78756",4,30.31831366,-97.73994163,78756
619,Gyro Delicious,"2011 Whitis Ave, Austin, TX 78705",4.5,30.283069,-97.740558,78705
620,Buen Provecho Supper Club,"1914 Willow St, Austin, TX 78702",5,30.256,-97.723825,78702
621,North Italia,"11506 Century Oaks Ter, Ste 124, Austin, TX 78758",4,30.40227815,-97.72598505,78758
622,Haymaker,"2310 Manor Rd, Austin, TX 78722",3.5,30.28475,-97.71763,78722
623,Eighteenth Over Austin,"Hilton Garden Inn, 500 N IH 35, Fl 18, Austin, TX 78701",3,30.2649609,-97.73544788,78701
624,Cherrywood Coffeehouse,"1400 E 38th 1/2 St, Austin, TX 78722",4,30.29332,-97.71597,78722
625,Lenoir,"1807 S 1st St, Austin, TX 78704",4,30.24686,-97.75586,78704
626,Taverna,"258 W 2nd St, Austin, TX 78701",3.5,30.26513,-97.74633,78701
627,Kerbey Lane Cafe - Westlake,"701 S Capital Of TX Hwy, Austin, TX 78746",3.5,30.29226866,-97.82731793,78746
628,Javi's Best of Tex-Mex,"7709 E Ben White Blvd, Austin, TX 78744",4,30.217777,-97.689705,78744
629,Texas Sushiko,"440 E St Elmo, Austin, TX 78745",4,30.2155,-97.76207,78745
630,Tso Chinese Takeout & Delivery,"3909 N Interstate Hwy 35, Ste E-5, Austin, TX 78722",4.5,30.296071,-97.717427,78722
631,Workhorse Bar,"100 N Loop Blvd E, Ste B, Austin, TX 78751",4.5,30.31771,-97.721675,78751
632,Chi'Lantro,"303 Colorado St, Ste 100, Austin, TX 78701",4,30.265846,-97.744623,78701
633,Bummer Burrito,"89 Rainey St, Austin, TX 78701",4.5,30.259889,-97.738116,78701
634,Tia's Kitchen,"Austin, TX 78754",5,30.35158539,-97.65459442,78754
635,épicerie ,"2307 Hancock Dr, Austin, TX 78756",4,30.32452583,-97.74367523,78756
636,Room 725,"101 Red River St, Fairmont Austin, Austin, TX 78701",4.5,30.2619189,-97.7386318,78701
637,Gyro center,"1309 W 45th St, Austin, TX 78756",4.5,30.315011,-97.741434,78756
638,Four Brothers,"80 Rainey St, Austin, TX 78701",4,30.25922,-97.73889,78701
639,KabobZi Mediterranean Grill,"2909 Guadalupe St, Austin, TX 78705",4.5,30.29564,-97.7424,78705
640,Siena Ristorante Toscana,"6203 N Capital Of Texas Hwy, Austin, TX 78731",3.5,30.36037959,-97.78895719,78731
641,Maudie’s Milagro,"3801 N Capital Of Tx Hwy, Austin, TX 78746",3.5,30.336911,-97.80337,78746
642,The Peached Tortilla,"Austin, TX 78756",4,30.32521248,-97.73834229,78756
643,Perry's Steakhouse & Grille,"114 W 7th St, Austin, TX 78701",4,30.26942366,-97.7435269,78701
644,Norte ATX,"730 Shady Ln, Austin, TX 78702",4.5,30.25454656,-97.69694021,78702
645,Bull And Bowl,"501 W 6th St, Ste 200, Austin, TX 78701",3.5,30.26928148,-97.74761862,78701
646,Shortwave Diner,"4204 Menchaca Rd, Austin, TX 78704",4.5,30.23155886,-97.78775707,78704
647,ZIKI,"706 N Lamar Blvd, Austin, TX 78703",4,30.27343,-97.75343,78703
648,Jewboy Sliders at Fareground,"1111 E 6th, Austin, TX 78702",4.5,30.2642529,-97.7307858,78702
649,Thai Kitchen,"3009 Guadalupe St, Austin, TX 78705",3.5,30.29673,-97.74167,78705
650,La Tunita 512,"2400 Burleson Rd, Austin, TX 78741",5,30.2295,-97.735966,78741
651,China's Family Restaurant,"1914 Guadalupe St, Ste B, Austin, TX 78705",3.5,30.28271,-97.7424,78705
652,Pizza Leon,"509 E Ben White Blvd, Austin, TX 78704",4.5,30.218453,-97.757751,78704
653,Aster's Ethiopian Restaurant,"2804 N I-35, Austin, TX 78722",4.5,30.28725319,-97.72494809,78722
654,Little Nishi,"1311 S 1st St, Ste F, Austin, TX 78704",5,30.25075438,-97.7543001,78704
655,The One Pho,"10721 Research Blvd, Ste B110, Austin, TX 78759",4.5,30.3990103,-97.7448629,78759
656,Casa Colombia,"2409 E 7th St, Austin, TX 78702",4,30.2608,-97.71482,78702
657,La Condesa,"400A W 2nd St, Austin, TX 78701",3.5,30.2656391,-97.7477811,78701
658,Via 313 Pizza,"3016 Guadalupe St, Austin, TX 78705",4.5,30.29787096,-97.74141397,78705
659,Luck’s Wagyu Burger Shoppe,"2900 W Anderson Ln, Ste 250, Austin, TX 78757",3.5,30.3601466,-97.7366615,78757
660,MUSE Fusion+Sushi,"4211 S Lamar Blvd, Ste A-3, Austin, TX 78704",4.5,30.23436169,-97.7928827,78704
661,USA HALAL,"303 W Mlk Jr Blvd, Austin, TX 78701",5,30.281213,-97.740773,78701
662,Ramen Tatsu-Ya,"8557 Research Blvd, Ste 126, Austin, TX 78758",4,30.36114125,-97.71522846,78758
663,The Dogwood West 6th,"715 W 6th St, Austin, TX 78701",3.5,30.26988,-97.75028,78701
664,Chat Patta,"2512 Rio Grande St, Austin, TX 78705",4.5,30.2905628,-97.74464201,78705
665,El Marisquero Seafood,"31 N Interstate, Austin, TX 78702",4,30.25403099,-97.73614191,78702
666,Pepe’s Tacos,"704 N Lamar Blvd, Austin, TX 78703",4.5,30.273319,-97.7535433,78703
667,Foxtrot,"301 W 2nd St, Ste 100, Austin, TX 78701",2.5,30.26480607,-97.74701882,78701
668,SouthCloud Ramen,"1914 Guadalupe St, Ste A, Austin, TX 78705",3.5,30.282631,-97.742321,78705
669,Chi'Lantro,"1414 Shore District Dr, Unit 102, Austin, TX 78741",4,30.24369,-97.7285,78741
670,Cannon + Belle,"500 E 4th St, Austin, TX 78701",3.5,30.265181,-97.738255,78701
671,Drink Well,"207 E 53rd St, Austin, TX 78751",4,30.31728,-97.72062,78751
672,The Perch Atx,"74 Trinity St, Austin, TX 78701",4,30.260559,-97.74177,78701
673,Via 313 Pizza,"600 W 6th St, Star Bar, Austin, TX 78701",0,30.26990208,-97.74850176,78701
674,Hopdoddy Burger Bar,"4615 N Lamar Blvd, Ste 307, Austin, TX 78751",3.5,30.31504618,-97.73444437,78751
675,Marigold Market and Cafe,"7415 Southwest Pkwy, Bldg 6, Ste 100, Austin, TX 78735",4.5,30.25481909,-97.86695657,78735
676,Austin's Habibi,"817 W 5th St, Austin, TX 78703",4,30.26957,-97.75303,78703
677,Pho Dinh Vietnamese Cuisine,"9515 N Lamar Blvd, Austin, TX 78753",4,30.36407,-97.69505,78753
678,Biscuits and Groovy,"5015 Duval St, Austin, TX 78751",4,30.31410449,-97.71969909,78751
679,Xian Sushi & Noodle - Domain,"3401 Esperanza Crossing, Ste 106, Austin, TX 78758",4,30.40038562,-97.72729011,78758
680,Vince Young Steakhouse,"301 San Jacinto Blvd, Austin, TX 78701",4,30.26485,-97.74115,78701
681,Ski Shores Cafe,"3103 Pearce Rd, Austin, TX 78730",3,30.33659768,-97.8234039,78730
682,Tsukimi,"12400 N Interstate 35 Exit 245, Ste A-111, Austin, TX 78753",4,30.4041271,-97.67602348,78753
683,Delicious AF,"5003 Airport Blvd, Austin, TX 78751",4,30.31135,-97.71503,78751
684,Marker 10,"208 Barton Springs Rd, Austin, TX 78704",3.5,30.26099434,-97.74680851,78704
685,SXSE Food,"415 St Elmo Rd, Ste 1-D2, Austin, TX 78745",4.5,30.220372,-97.7720092,78745
686,Thai Kun,"11601 Rock Rose Ave, Ste 100, Austin, TX 78758",4,30.40155707,-97.72243221,78758
687,Cafe At The Loren,"1211 W Riverside Dr, Austin, TX 78704",3.5,30.2640871,-97.7567378,78704
688,Poke House - West Lake Hills,"3652 Bee Cave Rd, Ste 4, West Lake Hills, TX 78746",4.5,30.27966,-97.80629,78746
689,Grata’s Pizzeria ,"2700 S Lamar Blvd, Austin, TX 78704",4.5,30.24557737,-97.78036923,78704
690,Cedar Door Patio Bar & Grill,"201 Brazos St, Bldg A, Austin, TX 78701",3.5,30.26407563,-97.74259017,78701
691,Mr. Sandwich,"82 Rainey St, Austin, TX 78701",4,30.25933,-97.73871,78701
692,Sazan Ramen,"6929 Airport Blvd, Ste 146, Austin, TX 78752",4.5,30.33719,-97.71732,78752
693,The Silver Medal,"7100 E Hwy 290, Austin, TX 78723",4,30.32275,-97.68254,78723
694,Chef Z Austin,"9014 Blue Quail Dr, Austin, TX 78758",5,30.362683,-97.703423,78758
695,Galaxy Cafe,"8127 Mesa Dr, Ste A100, Austin, TX 78759",4,30.37318,-97.75572,78759
696,Ladybird's Austin Kitchen,"4209 Airport Blvd, Austin, TX 78722",5,30.296665,-97.7074288,78722
697,R&B's Steak and Fries,"1106 E 11th St, Austin, TX 78702",4.5,30.26907891,-97.72847058,78702
698,HAHA Kitchen,"5610 N Interstate Hwy 35, Ste K-28, Austin, TX 78751",3,30.3161497,-97.7084916,78751
699,Pluckers Wing Bar - Rio Grande,"2222 Rio Grande St, Ste D116, Austin, TX 78705",3.5,30.28628468,-97.74493118,78705
700,Whiskey Tango Foxtrot Icehouse,"701 W 6th St, Austin, TX 78701",3.5,30.26976461,-97.74985068,78701
701,Lustre Pearl East,"114 Linden St, Austin, TX 78702",4,30.25302375,-97.7107398,78702
702,Ned Granger Cafe,"314 W 11th St, Austin, TX 78701",4,30.273972,-97.744123,78701
703,Asado's Taqueria,"1309 W 45th St, Austin, TX 78756",5,30.31506,-97.74145,78756
704,Burger Bar Campus,"1901 San Antonio St, Unit 140, Austin, TX 78705",4,30.28223,-97.74291,78705
705,Pacha Organic Cafe,"2915 Guadalupe St, Austin, TX 78705",4.5,30.29585,-97.74213,78705
706,The Driskill Grill,"604 Brazos St, Austin, TX 78701",4,30.26866132,-97.74171461,78701
707,Deckhand Oyster Bar - South,"4211 S Lamar Blvd, Ste C-1, Austin, TX 78704",3.5,30.23507203,-97.7933468,78704
708,Bento Picnic,"2600 E Cesar Chavez St, Austin, TX 78702",4.5,30.2540192,-97.715191,78702
709,True Texas BBQ - Lake Austin,"2652 Lake Austin Blvd, Austin, TX 78703",4,30.28354089,-97.77570733,78703
710,Pinthouse Pizza,"4729 Burnet Rd, Austin, TX 78756",4,30.318737,-97.739038,78756
711,Halal Time,"1400 E 6th St, Austin, TX 78702",4.5,30.263675,-97.7278596,78702
712,Cipollina,"1213 W Lynn St, Austin, TX 78703",3.5,30.2807,-97.75843,78703
713,Plank Seafood Provisions,"11410 Century Oaks Ter, Ste 136, Austin, TX 78758",4,30.4011132,-97.72668302,78758
714,Cooper's Sandwiches,"4601 Sw Pkwy, Ste 106, Austin, TX 78735",4.5,30.239447,-97.831815,78735
715,The County Line,"6500 W Bee Cave Rd, Austin, TX 78746",3.5,30.29784,-97.83566,78746
716,Seareinas,"6607 N Interstate Hwy 35, Austin, TX 78752",3.5,30.32777,-97.70421,78752
717,Tacodeli,"301 Congress Ave, Austin, TX 78701",4,30.26539029,-97.74346584,78701
718,Yalla Burgers & Wings Halal Guadalupe,"2819 Guadalupe St, Austin, TX 78705",4,30.2949,-97.74234,78705
719,Sherpa Snacks,"2006 Philomena St, Austin, TX 78723",3.5,30.3001445,-97.7025639,78723
720,Cafe Blue Downtown Austin,"340 E 2nd St, Austin, TX 78701",3.5,30.26366381,-97.7408639,78701
721,Rebel Cheese,"2200 Aldrich St, Ste 120, Austin, TX 78723",4.5,30.30137,-97.703166,78723
722,UTea Pho,"2222 Rio Grande St, Bldg B, Ste 120, Austin, TX 78705",4.5,30.28632463,-97.74582438,78705
723,Abo Youssef Mediterranean Food ,"2101 Manor Rd, Austin, TX 78722",5,30.283955,-97.719837,78722
724,ALPETRA,"501 W 24 St, Austin, TX 78705",4.5,30.2881141,-97.7430959,78705
725,That Burger,"10901 Domain Dr, Austin, TX 78758",4.5,30.39505,-97.72621,78758
726,Comal Fajita House,"1108 E 12th, Austin, TX 78702",5,30.27271,-97.72847,78702
727,Sushi Hi,"8557 Research Blvd, Ste 146, Austin, TX 78758",4.5,30.36162192,-97.71530141,78758
728,The Canteen,"1830 Simond Ave, Austin, TX 78723",5,30.297559,-97.704844,78723
729,Weird Food,"2008 S Congress Ave, Austin, TX 78704",4.5,30.243656,-97.7522,78704
730,Gumbeaux2Geaux,"1815 Rosewood Ave, Austin, TX 78702",4,30.26960257,-97.71920878,78702
731,Cover 3,"2700 W Anderson Ln, Ste 202, Austin, TX 78757",4,30.35868496,-97.73501587,78757
732,Eurasia Ramen 3,"5222 Burnet Rd, Ste 400A, Austin, TX 78756",4.5,30.324486,-97.740271,78756
733,ALC Steaks,"1205 N Lamar Blvd, Austin, TX 78703",4,30.27712,-97.75098,78703
734,Chinatown Westlake,"2712 Bee Caves Rd, Ste 124, Austin, TX 78746",3.5,30.271649,-97.786201,78746
735,Quezzas,"82 Rainey St, Austin, TX 78701",4.5,30.259373,-97.738846,78701
736,Cabo Bob's Burritos,"2828 Rio Grande St, Austin, TX 78705",4.5,30.295789,-97.7442669,78705
737,Fresa's - South 1st,"1703 S 1st St, Austin, TX 78704",3.5,30.24786758,-97.75511932,78704
738,Kura Revolving Sushi Bar,"6929 Airport Blvd, Ste 125, Austin, TX 78752",3.5,30.33742,-97.71712956,78752
739,Rockin' Rolls,"5000 Burnet Rd, Austin, TX 78756",4.5,30.32118,-97.7395,78756
740,La Cocina de Consuelo,"4516 Burnet Rd, Austin, TX 78756",4,30.316091,-97.74143,78756
741,Las Trancas,"1210 E Cesar Chavez St, Austin, TX 78702",4.5,30.25969273,-97.73167133,78702
742,Chili's,"4420 N Lamar Blvd, Austin, TX 78756",3,30.31332,-97.73835,78756
743,Kerbey Lane Cafe - University,"2606 Guadalupe St, Austin, TX 78705",3.5,30.29122,-97.7415,78705
744,Paul Martin's American Grill,"3120 Palm Way, Ste 130, Austin, TX 78758",4,30.4029773,-97.7213765,78758
745,Osio,"2901 S Capital Of Texas Hwy, Barton Creek Square Mall, Austin, TX 78746",4,30.25761,-97.806998,78746
746,Sushi Japon & Hibachi Grill,"6801 N I H 35, Austin, TX 78752",3.5,30.328855,-97.704869,78752
747,Hopdoddy Burger Bar,"1011 E 5th St, Ste 180, Austin, TX 78702",4,30.26377869,-97.73218364,78702
748,Pueblo Viejo,"2410 E Riverside Dr, Ste H-8, Austin, TX 78741",4.5,30.23730827,-97.72487641,78741
749,Vinaigrette,"2201 College Ave, Austin, TX 78704",4,30.24157893,-97.75198739,78704
750,Kt's Deli,"300 W 15th St, Austin, TX 78701",4.5,30.27788,-97.74206,78701
751,Texture Food and Drink,"6505 N I-35, Austin, TX 78752",3.5,30.32638,-97.70486,78752
752,Simar Seafood & Steak,"9503 Research Blvd, Unit 400, Austin, TX 78759",4.5,30.38673,-97.74074,78759
753,Micheladas Cafe y Cantina,"504 Trinity St, Austin, TX 78701",3,30.2664692,-97.7398879,78701
754,Oz. Tap House,"10601 Ranch Rd 2222, Ste H, Austin, TX 78730",4,30.39345423,-97.84547898,78730
755,Cabo Bob's Burritos,"500 E Ben White Blvd, Ste D100, Austin, TX 78704",4.5,30.22098092,-97.75692844,78704
756,The Scarbrough,"522 Congress Ave, Austin, TX 78701",4.5,30.26800168,-97.74315387,78701
757,Delucca Gaucho Pizza & Wine Austin,"4200 W Braker Ln, Austin, TX 78759",4,30.4000853,-97.73920377,78759
758,1st Choice Mediterranean & Moroccan Food,"403 E 6th St, Austin, TX 78701",4.5,30.26678,-97.73917,78701
759,ASTI Trattoria,"408 E 43rd St, Ste C, Austin, TX 78751",4,30.30508804,-97.72642517,78751
760,Spicy Boys Fried Chicken - St. Elmo,"440 E St Elmo Rd, Bldg G-2, Austin, TX 78745",4.5,30.21754932,-97.76105219,78745
761,Poke-Poke,"3100 S Congress Ave, Ste A, Austin, TX 78704",4,30.23169114,-97.75933867,78704
762,Supper Friends,"3012 Gonzales St, Ste 100, Austin, TX 78702",4.5,30.25963,-97.70663,78702
763,Pappadeaux Seafood Kitchen,"6319 N Interstate 35, Austin, TX 78752",4,30.3253,-97.70515,78752
764,Het Say Vietnamese Kitchen,"2121 E Oltorf St, Ste 12B, Austin, TX 78741",4.5,30.23015,-97.73257,78741
765,Budare's Venezuelan Food,"5000 Burnet Rd, Austin, TX 78756",5,30.32118,-97.7395,78756
766,Kuway's Banh Mi,"1309 W 45th St, Austin, TX 78756",4.5,30.314985,-97.741209,78756
767,la Barbecue,"2401 E Cesar Chavez, Austin, TX 78702",4.5,30.25455169,-97.7175825,78702
768,Chez Zee American Bistro,"5406 Balcones Dr, Austin, TX 78731",3.5,30.3367272,-97.7579259,78731
769,Posse East,"2900 Duval St, Austin, TX 78705",4,30.29142,-97.73465,78705
770,Ali Gyro Halal,"318 E 5th St, Austin, TX 78701",4.5,30.26638877,-97.74003014,78701
771,Kesos Tacos,"600 W Martin Luther King Jr Blvd, Austin, TX 78701",4,30.28264,-97.74444,78701
772,Planet Smoothie,"4211 S Lamar Blvd, Ste E-02, Austin, TX 78704",4,30.23384992,-97.79303631,78704
773,China Family,"2525 W Anderson Ln, Ste 110, Austin, TX 78757",4,30.35470295,-97.73301208,78757
774,Local Slice II,"8201 Cross Park Dr, Ste B3, Austin, TX 78754",4.5,30.3309777,-97.66681484,78754
775,Dawa Sushi,"5000 Burnet Rd, Austin, TX 78756",4.5,30.32118,-97.7395,78756
