city,state,zipcode,address,price,bedrooms,bathrooms,square_foot,latitude,longitude,sale_amount,sale_transaction_date
AUSTIN,TX,78754,6213 ADAIR DR,361000.0,3,2.0,2090.0,30.358503,-97.620705,251250.0,2022-12-22
AUSTIN,TX,78754,6217 ADAIR DR,372842.0,3,2.0,2090.0,30.358383,-97.620783,326563.0,2021-03-15
AUSTIN,TX,78754,6229 ADAIR DR,413294.0,3,2.0,2090.0,30.358024,-97.621015,340000.0,2021-07-07
AUSTIN,TX,78754,6208 ADAIR DR,400319.0,3,2.0,2090.0,30.358391,-97.620147,234500.0,2020-12-08
AUSTIN,TX,78754,6329 ADAIR DR,411322.0,3,2.0,2090.0,30.356654,-97.621893,546131.0,2022-06-08
AUSTIN,TX,78754,6409 ADAIR DR,605456.0,4,2.0,3466.0,30.356262,-97.622146,388125.0,2020-07-10
AUSTIN,TX,78754,11221 KIRKLAND HILL PATH,343662.0,3,2.0,1731.0,30.347813,-97.61838,244200.0,2020-07-31
AUSTIN,TX,78754,11225 KIRKLAND HILL PATH,407026.0,4,2.0,2102.0,30.347977,-97.618402,545625.0,2022-05-18
AUSTIN,TX,78754,11209 WHITEFAULDS DR,538445.0,5,2.0,3210.0,30.347517,-97.619126,339500.0,2020-11-04
AUSTIN,TX,78754,11216 WHITEFAULDS DR,551428.0,4,2.0,3262.0,30.34792,-97.619611,712500.0,2022-06-03
AUSTIN,TX,78754,11520 GAELIC DR,398895.0,3,2.0,2064.0,30.355431,-97.619764,318281.0,2020-06-29
AUSTIN,TX,78754,11504 GAELIC DR,404962.0,3,2.0,2522.0,30.354945,-97.620091,272344.0,2020-10-22
AUSTIN,TX,78754,6417 ADAIR DR,450377.0,3,2.0,2090.0,30.35591,-97.622209,483750.0,2022-09-14
AUSTIN,TX,78754,5713 CASS CT,370969.0,3,2.0,1854.0,30.355402,-97.621912,243750.0,2021-02-05
AUSTIN,TX,78754,6601 ADAIR DR,320628.0,3,2.0,1854.0,30.354795,-97.621118,278906.0,2021-08-19
AUSTIN,TX,78754,6605 ADAIR DR,410100.0,3,2.0,2090.0,30.35473,-97.620979,460750.0,2022-12-14
AUSTIN,TX,78754,5816 ADAIR CV,541748.0,4,2.0,3040.0,30.35636,-97.620547,687500.0,2021-04-21
AUSTIN,TX,78754,5808 ADAIR CV,422626.0,3,2.0,2090.0,30.356638,-97.620969,388845.0,2022-02-09
AUSTIN,TX,78754,5809 MINCH RD,452068.0,4,2.0,2319.0,30.357004,-97.620734,200000.0,2021-01-28
AUSTIN,TX,78754,5812 MINCH RD,470078.0,4,2.0,3040.0,30.357531,-97.620111,360938.0,2021-04-19
AUSTIN,TX,78754,11616 MURRON DR,403506.0,3,2.0,2137.0,30.355718,-97.618353,336844.0,2020-08-28
AUSTIN,TX,78754,11205 KILDOON DR,557949.0,4,2.0,3262.0,30.348549,-97.6216,446250.0,2022-08-10
AUSTIN,TX,78754,11201 DUNLOP TER,556659.0,4,2.0,3262.0,30.348051,-97.620904,512071.0,2021-11-05
AUSTIN,TX,78754,11705 ARRAN ST,529625.0,3,2.0,2785.0,30.355051,-97.616387,331250.0,2021-06-11
AUSTIN,TX,78754,6416 GARDEN ROSE PATH,495770.0,5,2.0,2816.0,30.346944,-97.62021,579575.0,2022-04-07
AUSTIN,TX,78754,6313 MINNOCH LN,438734.0,3,2.0,2481.0,30.347605,-97.620843,295375.0,2020-10-29
AUSTIN,TX,78754,11225 KILDOON DR,499734.0,5,2.0,2816.0,30.349086,-97.621247,400000.0,2023-09-14
AUSTIN,TX,78754,11233 KILDOON DR,547477.0,4,2.0,3262.0,30.349309,-97.621099,567500.0,2021-10-05
AUSTIN,TX,78754,11232 DUNLOP TER,521048.0,4,2.0,3002.0,30.349154,-97.620785,390000.0,2021-03-15
AUSTIN,TX,78754,11224 DUNLOP TER,529299.0,4,2.0,3262.0,30.34893,-97.62093,459840.0,2021-03-03
AUSTIN,TX,78754,6201 MINNOCH LN,504577.0,5,2.0,2895.0,30.348384,-97.62242,478225.0,2023-03-16
AUSTIN,TX,78754,7016 LONGFORD TRL,392643.0,3,2.0,2190.0,30.357514,-97.603734,298750.0,2023-02-09
AUSTIN,TX,78754,7013 LONGFORD TRL,379668.0,2,3.0,2190.0,30.357177,-97.604191,420000.0,2021-06-30
AUSTIN,TX,78754,7012 ARMAGH DR,421395.0,4,2.0,2403.0,30.356893,-97.604377,390000.0,2021-05-19
AUSTIN,TX,78754,6908 ARMAGH DR,530277.0,5,3.0,3186.0,30.357116,-97.605754,357750.0,2020-07-17
AUSTIN,TX,78754,6904 ARMAGH DR,395874.0,3,2.0,2090.0,30.35722,-97.605959,242813.0,2020-04-04
AUSTIN,TX,78754,6900 ARMAGH DR,395874.0,3,2.0,2090.0,30.357295,-97.606109,259000.0,2020-10-14
AUSTIN,TX,78754,7312 LONGFORD TRL,400359.0,4,2.0,2116.0,30.356481,-97.601676,527250.0,2023-08-15
AUSTIN,TX,78754,7308 LONGFORD TRL,382425.0,3,2.0,1877.0,30.356549,-97.601814,379250.0,2023-04-28
AUSTIN,TX,78754,7220 LONGFORD TRL,494936.0,4,2.0,2824.0,30.356755,-97.602226,430625.0,2022-07-06
AUSTIN,TX,78754,7112 LONGFORD TRL,395874.0,3,2.0,2090.0,30.357238,-97.603186,257756.0,2023-10-09
AUSTIN,TX,78754,7501 ANTRIM TRL,487222.0,4,2.0,2748.0,30.355114,-97.601504,312500.0,2021-01-21
AUSTIN,TX,78754,7513 ANTRIM TRL,515601.0,5,3.0,2655.0,30.354656,-97.601159,372462.0,2020-07-09
AUSTIN,TX,78754,7508 KINROSS TRL,491426.0,3,2.0,2724.0,30.355747,-97.600003,596125.0,2021-06-30
AUSTIN,TX,78754,10010 BADEN LN,544228.0,4,3.0,2724.0,30.357289,-97.66566,630500.0,2022-09-19
AUSTIN,TX,78754,10007 BADEN LN,398044.0,3,2.0,2210.0,30.357363,-97.665075,415625.0,2021-03-31
AUSTIN,TX,78754,10013 BADEN LN,493824.0,3,2.0,2393.0,30.357527,-97.665136,570000.0,2022-08-31
AUSTIN,TX,78754,7117 LONGFORD TRL,363311.0,3,2.0,1877.0,30.356729,-97.603288,543750.0,2022-07-29
AUSTIN,TX,78754,12020 ARRAN ST,384190.0,3,2.0,1914.0,30.358862,-97.614993,465500.0,2022-03-18
AUSTIN,TX,78754,11924 ARRAN ST,499249.0,4,2.0,2870.0,30.358014,-97.615519,335000.0,2020-11-25
AUSTIN,TX,78754,11713 ARRAN ST,533134.0,3,2.0,2785.0,30.355367,-97.616079,425000.0,2021-06-30
AUSTIN,TX,78754,11813 ARRAN ST,389286.0,3,2.0,1914.0,30.356463,-97.615675,483000.0,2022-01-20
AUSTIN,TX,78754,11908 ARRAN ST,460230.0,3,2.0,2610.0,30.35753,-97.615819,328000.0,2020-08-26
AUSTIN,TX,78754,11812 ARRAN ST,406000.0,3,2.0,1914.0,30.356625,-97.616281,167500.0,2020-10-01
AUSTIN,TX,78754,11804 ARRAN ST,460843.0,3,2.0,2785.0,30.356349,-97.616357,417188.0,2021-04-30
AUSTIN,TX,78754,12116 ARRAN ST,590169.0,5,3.0,3481.0,30.359589,-97.614024,777813.0,2022-05-13
AUSTIN,TX,78754,11012 CAIRNHILL CT,424612.0,3,2.0,2344.0,30.346418,-97.621029,322600.0,2020-12-21
AUSTIN,TX,78754,10110 LAMPTON LN,412932.0,3,2.0,1835.0,30.358613,-97.669065,510625.0,2022-01-19
AUSTIN,TX,78754,11000 KIRKOSWALD RD,502009.0,4,2.0,2917.0,30.346936,-97.623249,581875.0,2022-04-28
AUSTIN,TX,78754,6213 GARDEN ROSE PATH,413915.0,3,2.0,2016.0,30.347344,-97.622044,416250.0,2023-02-08
AUSTIN,TX,78754,11417 KIRKLAND HILL PATH,410688.0,4,2.0,2102.0,30.349266,-97.620121,425000.0,2022-01-27
AUSTIN,TX,78754,7001 ARMAGH DR,417393.0,4,2.0,2319.0,30.356619,-97.604922,351500.0,2020-06-05
AUSTIN,TX,78754,7205 ARMAGH DR,495220.0,4,2.0,2947.0,30.355834,-97.603349,682813.0,2022-05-26
AUSTIN,TX,78754,12008 MANAROLA CV,554814.0,4,3.0,3403.0,30.356124,-97.601929,432000.0,2020-12-18
AUSTIN,TX,78754,12000 MANAROLA CV,585300.0,4,3.0,4193.0,30.35569,-97.602171,695044.0,2022-12-14
AUSTIN,TX,78754,12009 MANAROLA CV,644282.0,4,3.0,4092.0,30.355782,-97.601429,520000.0,2021-02-25
AUSTIN,TX,78754,11201 BACHMAN DR,512112.0,3,2.0,2593.0,30.368356,-97.649521,506250.0,2021-11-16
AUSTIN,TX,78754,11213 BACHMAN DR,481317.0,3,2.0,2296.0,30.368761,-97.649243,533500.0,2021-08-13
AUSTIN,TX,78754,11313 BACHMAN DR,443215.0,3,2.0,2094.0,30.369549,-97.648787,300000.0,2020-03-03
AUSTIN,TX,78754,11317 BACHMAN DR,381629.0,3,2.0,1874.0,30.369702,-97.648722,276760.0,2020-07-07
AUSTIN,TX,78754,10201 CRISWELL RD,446973.0,3,2.0,2094.0,30.355322,-97.659208,345625.0,2023-04-25
AUSTIN,TX,78754,2316 BETTYLOU LN,511054.0,4,2.0,2969.0,30.355448,-97.660058,388125.0,2020-09-28
AUSTIN,TX,78754,2310 BETTYLOU LN,478411.0,3,2.0,2296.0,30.355427,-97.660612,430000.0,2023-08-15
AUSTIN,TX,78754,2300 BETTYLOU LN,497973.0,3,2.0,2393.0,30.355405,-97.661187,493875.0,2023-02-22
AUSTIN,TX,78754,11208 BACHMAN DR,447145.0,3,2.0,2094.0,30.36899,-97.649763,348769.0,2020-05-20
AUSTIN,TX,78754,11205 BRUNEAU TRL,636502.0,4,2.0,3417.0,30.364354,-97.654201,611000.0,2022-04-07
AUSTIN,TX,78754,2517 CHETCO DR,425000.0,4,2.0,2778.0,30.364816,-97.649927,425000.0,2022-12-29
AUSTIN,TX,78754,11316 DAWES PL,443000.0,4,2.0,2446.0,30.369524,-97.648101,407813.0,2021-04-29
AUSTIN,TX,78754,11312 DAWES PL,541394.0,4,2.0,3304.0,30.369386,-97.648165,450000.0,2021-03-31
AUSTIN,TX,78754,11213 DAWES PL,414341.0,3,2.0,1874.0,30.368573,-97.647933,446250.0,2021-12-16
AUSTIN,TX,78754,11321 DAWES PL,448411.0,3,2.0,2296.0,30.369514,-97.647485,393750.0,2021-09-01
AUSTIN,TX,78754,2504 BIDDLE WAY,501001.0,4,2.0,2446.0,30.370026,-97.647757,187500.0,2023-06-12
AUSTIN,TX,78754,2301 BETTYLOU LN,451110.0,4,2.0,2446.0,30.354951,-97.661375,262500.0,2022-09-24
AUSTIN,TX,78754,10206 FULTON AVE,404177.0,3,2.0,1808.0,30.355709,-97.66166,323000.0,2020-04-20
AUSTIN,TX,78754,2206 BETTYLOU LN,420076.0,3,2.0,1915.0,30.355656,-97.662543,411646.0,2023-03-31
AUSTIN,TX,78754,1702 ARBORSIDE DR,390151.0,2,3.0,1292.0,30.358221,-97.668408,240000.0,2020-08-28
AUSTIN,TX,78754,10003 BADEN LN,545464.0,4,3.0,2338.0,30.35713,-97.664945,341290.0,2020-10-28
AUSTIN,TX,78754,1701 WHITAKER DR,390151.0,2,3.0,1292.0,30.358582,-97.668626,252125.0,2020-05-08
AUSTIN,TX,78754,6817 HARTLAGE ST,415556.0,3,2.0,2189.0,30.351004,-97.607397,460750.0,2023-01-23
AUSTIN,TX,78754,11701 REINDEER DR,454454.0,4,2.0,2551.0,30.351105,-97.606835,465625.0,2022-08-25
AUSTIN,TX,78754,11705 REINDEER DR,420712.0,3,2.0,2189.0,30.351252,-97.606786,583333.0,2021-12-03
AUSTIN,TX,78754,2019 GROW LN,397803.0,3,2.0,1770.0,30.356722,-97.663828,352500.0,2023-08-21
AUSTIN,TX,78754,2017 LANGDALE LN,397803.0,3,2.0,1770.0,30.357511,-97.664126,485000.0,2023-03-31
AUSTIN,TX,78754,2018 GROW LN,422160.0,3,2.0,1914.0,30.357189,-97.663854,404375.0,2021-08-04
AUSTIN,TX,78754,2014 GROW LN,397803.0,3,2.0,1770.0,30.357178,-97.664108,410625.0,2022-05-27
AUSTIN,TX,78754,10407 HATTON LN,502191.0,4,2.0,2797.0,30.357428,-97.662114,278243.0,2021-05-20
AUSTIN,TX,78754,10305 TILDON AVE,407347.0,3,2.0,1808.0,30.356617,-97.662983,494594.0,2023-05-25
AUSTIN,TX,78754,10404 HATTON LN,466447.0,4,2.0,2695.0,30.357291,-97.662643,265000.0,2020-06-30
AUSTIN,TX,78754,10310 HATTON LN,399225.0,3,2.0,1770.0,30.356949,-97.662624,280829.0,2020-08-03
AUSTIN,TX,78754,2102 LANGDALE LN,393174.0,2,3.0,1292.0,30.358031,-97.663008,411094.0,2022-02-02
AUSTIN,TX,78754,2024 LANGDALE LN,393174.0,2,3.0,1292.0,30.358004,-97.663672,478125.0,2021-10-29
AUSTIN,TX,78754,11012 NIGHT CAMP DR,577524.0,4,2.0,2969.0,30.356682,-97.643046,325875.0,2022-02-07
AUSTIN,TX,78754,10916 NIGHT CAMP DR,410626.0,3,2.0,1874.0,30.35648,-97.644368,326563.0,2020-07-30
AUSTIN,TX,78754,11128 NIGHT CAMP DR,415503.0,3,2.0,1874.0,30.356135,-97.641022,559125.0,2022-06-28
AUSTIN,TX,78754,11029 NIGHT CAMP DR,410626.0,3,2.0,1874.0,30.356148,-97.642427,438750.0,2021-07-09
AUSTIN,TX,78754,11012 PACK WAGON TRL,624093.0,4,2.0,3304.0,30.355879,-97.643423,580688.0,2023-07-25
AUSTIN,TX,78754,10608 SPEEDWAGON RUN,478774.0,4,2.0,2393.0,30.355072,-97.6441,411750.0,2021-03-05
AUSTIN,TX,78754,10600 SPEEDWAGON RUN,548809.0,4,2.0,2778.0,30.354789,-97.644199,288625.0,2022-07-19
AUSTIN,TX,78754,10900 UKAOMA WAY,475000.0,4,2.0,2446.0,30.354825,-97.644789,528750.0,2023-03-16
AUSTIN,TX,78754,10905 UKAOMA WAY,448551.0,3,2.0,2393.0,30.354461,-97.644684,517500.0,2021-06-03
AUSTIN,TX,78754,10613 SPEEDWAGON RUN,456894.0,3,2.0,2393.0,30.355114,-97.643528,389953.0,2023-07-10
AUSTIN,TX,78754,11117 PACK WAGON TRL,520638.0,4,2.0,2612.0,30.355241,-97.6422,439000.0,2023-02-08
AUSTIN,TX,78754,11121 PACK WAGON TRL,414175.0,3,2.0,1874.0,30.355177,-97.642046,264549.0,2020-07-22
AUSTIN,TX,78754,10713 MULE TRAIN DR,414175.0,3,2.0,1874.0,30.355571,-97.640818,472500.0,2023-01-19
AUSTIN,TX,78754,10721 MULE TRAIN DR,587613.0,4,2.0,2969.0,30.355824,-97.640693,485061.0,2022-07-29
AUSTIN,TX,78754,10905 MULE TRAIN DR,432209.0,3,2.0,2296.0,30.356758,-97.640229,376250.0,2021-08-16
AUSTIN,TX,78754,10913 MULE TRAIN DR,477147.0,3,2.0,2393.0,30.357011,-97.640112,252500.0,2020-05-06
AUSTIN,TX,78754,11916 REEDSPORT TRL,361882.0,3,2.0,1871.0,30.356871,-97.606941,262500.0,2022-06-08
AUSTIN,TX,78754,6820 BANFF CV,386995.0,3,2.0,1923.0,30.356289,-97.606895,546250.0,2022-03-23
AUSTIN,TX,78754,6821 BANFF CV,515254.0,4,2.0,2997.0,30.355753,-97.606876,643750.0,2021-12-01
AUSTIN,TX,78754,6829 BANFF CV,514885.0,4,2.0,3284.0,30.355839,-97.606425,407813.0,2021-01-15
AUSTIN,TX,78754,6833 BANFF CV,555363.0,4,2.0,3468.0,30.35602,-97.606333,600000.0,2022-01-12
AUSTIN,TX,78754,6700 SHIVA KAMINI WAY,544743.0,3,2.0,2724.0,30.354726,-97.608385,500000.0,2022-09-02
AUSTIN,TX,78754,6709 SHIVA KAMINI WAY,516057.0,3,2.0,2757.0,30.354164,-97.608024,368750.0,2020-04-21
AUSTIN,TX,78754,12008 REINDEER DR,409500.0,3,2.0,2344.0,30.353637,-97.606212,283568.0,2020-03-20
AUSTIN,TX,78754,12004 REINDEER DR,477457.0,3,2.0,2563.0,30.353496,-97.606149,430000.0,2021-04-07
AUSTIN,TX,78754,11804 REINDEER DR,365000.0,3,2.0,2006.0,30.352156,-97.606813,365000.0,2023-03-10
AUSTIN,TX,78754,11800 REINDEER DR,513707.0,4,3.0,2996.0,30.352037,-97.606893,373500.0,2020-06-26
AUSTIN,TX,78754,11809 REINDEER DR,442163.0,4,2.0,2361.0,30.352089,-97.606235,379688.0,2021-05-06
AUSTIN,TX,78754,6901 MIDLOTHIAN DR,522376.0,4,2.0,3040.0,30.353049,-97.605643,437500.0,2022-10-31
AUSTIN,TX,78754,6909 MIDLOTHIAN DR,406275.0,3,2.0,2090.0,30.353142,-97.605189,412500.0,2021-12-17
AUSTIN,TX,78754,7001 MIDLOTHIAN DR,502590.0,4,2.0,3040.0,30.353406,-97.604679,356250.0,2020-06-19
AUSTIN,TX,78754,7005 MIDLOTHIAN DR,539126.0,5,2.0,3186.0,30.353495,-97.604519,360000.0,2020-11-23
AUSTIN,TX,78754,7009 MIDLOTHIAN DR,441875.0,3,3.0,2325.0,30.353585,-97.604364,279765.0,2020-02-26
AUSTIN,TX,78754,12008 AUS TEX ACRES LN,437764.0,4,2.0,2522.0,30.354294,-97.604663,569406.0,2021-12-31
AUSTIN,TX,78754,12000 AUS TEX ACRES LN,477457.0,3,2.0,2563.0,30.353978,-97.604475,262500.0,2020-06-12
AUSTIN,TX,78754,6916 MIDLOTHIAN DR,406998.0,4,3.0,2110.0,30.35369,-97.605164,445313.0,2023-05-12
AUSTIN,TX,78754,6912 MIDLOTHIAN DR,385634.0,4,2.0,2319.0,30.353604,-97.605324,431565.0,2021-08-12
AUSTIN,TX,78754,6904 MIDLOTHIAN DR,406224.0,3,2.0,2522.0,30.353554,-97.60551,315625.0,2021-05-26
AUSTIN,TX,78754,6917 LONGFORD TRL,407417.0,4,3.0,2190.0,30.357577,-97.605041,425000.0,2021-12-22
AUSTIN,TX,78754,6921 LONGFORD TRL,402809.0,3,2.0,2090.0,30.357524,-97.604894,302750.0,2023-05-25
AUSTIN,TX,78754,6520 GRAYMONT DR,389394.0,3,2.0,2005.0,30.377622,-97.601851,262574.0,2020-04-23
AUSTIN,TX,78754,6512 GRAYMONT DR,449762.0,4,2.0,2540.0,30.377669,-97.602099,550000.0,2022-06-15
AUSTIN,TX,78754,6508 GRAYMONT DR,344853.0,3,2.0,1625.0,30.377692,-97.602223,222239.0,2020-03-24
AUSTIN,TX,78754,12908 TITANIUM ST,523958.0,4,3.0,2681.0,30.377916,-97.604769,361250.0,2020-05-26
AUSTIN,TX,78754,13013 TITANIUM ST,382554.0,3,2.0,1657.0,30.378358,-97.603958,394063.0,2023-09-22
AUSTIN,TX,78754,13105 TITANIUM ST,403092.0,4,2.0,2102.0,30.378728,-97.603723,484101.0,2021-12-20
AUSTIN,TX,78754,13012 FORESTON DR,401818.0,3,2.0,1800.0,30.378257,-97.603593,406188.0,2023-04-10
AUSTIN,TX,78754,2233 BAUGH RD,465369.0,4,2.0,2612.0,30.355453,-97.650815,273125.0,2020-12-24
AUSTIN,TX,78754,10621 SEGUIN ST,485000.0,3,2.0,2393.0,30.355761,-97.650477,485000.0,2021-12-15
AUSTIN,TX,78754,2224 BAUGH RD,452932.0,4,2.0,2612.0,30.355793,-97.651332,266875.0,2020-12-24
AUSTIN,TX,78754,2212 ZEPEDA PL,553832.0,4,3.0,2724.0,30.356381,-97.651628,621563.0,2022-05-09
AUSTIN,TX,78754,6429 GRAYMONT DR,461990.0,4,3.0,2681.0,30.377308,-97.602741,444375.0,2021-04-08
AUSTIN,TX,78754,6401 GRAYMONT DR,376456.0,3,2.0,1625.0,30.377472,-97.603615,274025.0,2020-03-17
AUSTIN,TX,78754,11701 ROSCOMMON TRL,408611.0,4,2.0,2189.0,30.351598,-97.607626,250613.0,2020-06-05
AUSTIN,TX,78754,6713 HARTLAGE ST,396342.0,3,2.0,2070.0,30.351501,-97.608344,312034.0,2020-02-24
AUSTIN,TX,78754,6717 HARTLAGE ST,427820.0,3,2.0,2290.0,30.351432,-97.608207,351563.0,2022-12-20
AUSTIN,TX,78754,6721 HARTLAGE ST,541825.0,5,2.0,3263.0,30.351362,-97.60807,316265.0,2020-04-30
AUSTIN,TX,78754,6805 HARTLAGE ST,372561.0,3,2.0,2070.0,30.351224,-97.607796,228263.0,2020-03-19
AUSTIN,TX,78754,10805 DEFENDER TRL,457911.0,3,2.0,2042.0,30.357097,-97.649016,498750.0,2023-01-23
AUSTIN,TX,78754,10904 DEFENDER TRL,590034.0,4,2.0,2969.0,30.358054,-97.649735,646875.0,2021-06-24
AUSTIN,TX,78754,10913 GONZALES RANGER PASS,426003.0,3,2.0,2042.0,30.358114,-97.650132,368750.0,2021-11-19
AUSTIN,TX,78754,10912 GONZALES RANGER PASS,516100.0,4,2.0,2446.0,30.357951,-97.65083,459000.0,2023-05-26
AUSTIN,TX,78754,10824 GONZALES RANGER PASS,452684.0,3,2.0,2393.0,30.357432,-97.650544,321563.0,2021-01-14
AUSTIN,TX,78754,10801 SEGUIN ST,469603.0,3,2.0,2393.0,30.356491,-97.650774,437500.0,2021-10-26
AUSTIN,TX,78754,10821 SEGUIN ST,540172.0,4,2.0,2969.0,30.357349,-97.6509,459375.0,2021-06-08
AUSTIN,TX,78754,2216 DICKINSON TER,415000.0,3,2.0,1842.0,30.357364,-97.651525,285313.0,2022-10-26
AUSTIN,TX,78754,1801 ALAMO HEIGHTS AVE,487873.0,4,2.0,2221.0,30.356278,-97.652829,523125.0,2023-05-05
AUSTIN,TX,78754,2217 DICKINSON TER,504745.0,4,2.0,2336.0,30.356906,-97.651491,495000.0,2022-07-12
AUSTIN,TX,78754,2221 DICKINSON TER,511672.0,4,2.0,2393.0,30.356919,-97.651302,391593.0,2021-04-30
AUSTIN,TX,78754,3504 BLAZEBY DR,451623.0,3,2.0,2042.0,30.357685,-97.648086,271398.0,2020-02-27
AUSTIN,TX,78754,11812 ERAGON DR,396342.0,3,2.0,2070.0,30.353615,-97.609041,273363.0,2020-01-17
AUSTIN,TX,78754,11724 ERAGON DR,540447.0,3,2.0,3186.0,30.353022,-97.609442,342320.0,2020-05-07
AUSTIN,TX,78754,11708 ERAGON DR,511432.0,3,2.0,3040.0,30.352546,-97.6098,357469.0,2020-02-18
AUSTIN,TX,78754,11704 ERAGON DR,551943.0,3,2.0,3186.0,30.352347,-97.609935,376538.0,2020-04-27
AUSTIN,TX,78754,11700 ERAGON DR,536871.0,3,2.0,3186.0,30.352187,-97.609824,374731.0,2020-03-30
AUSTIN,TX,78754,6601 HARTLAGE ST,551890.0,3,2.0,3186.0,30.352113,-97.609602,326892.0,2020-01-15
AUSTIN,TX,78754,11801 ROSCOMMON TRL,450316.0,3,2.0,2852.0,30.352201,-97.607223,323175.0,2020-03-31
AUSTIN,TX,78754,11805 ROSCOMMON TRL,469603.0,3,2.0,2290.0,30.35232,-97.607143,250795.0,2020-01-31
AUSTIN,TX,78754,11809 ROSCOMMON TRL,396342.0,3,2.0,2070.0,30.352439,-97.607063,304863.0,2020-02-24
AUSTIN,TX,78754,11913 ROSCOMMON TRL,488109.0,5,2.0,3263.0,30.353267,-97.60659,333740.0,2020-05-28
AUSTIN,TX,78754,11917 ROSCOMMON TRL,402964.0,3,2.0,1956.0,30.353422,-97.60658,278618.0,2020-06-05
AUSTIN,TX,78754,11924 ROSCOMMON TRL,439408.0,4,3.0,2344.0,30.353655,-97.607146,257113.0,2020-03-19
AUSTIN,TX,78754,11912 ROSCOMMON TRL,557069.0,4,2.0,3313.0,30.353327,-97.607121,225000.0,2020-05-29
AUSTIN,TX,78754,11904 ROSCOMMON TRL,541825.0,5,2.0,3263.0,30.353169,-97.607194,275000.0,2020-03-19
AUSTIN,TX,78754,11900 ROSCOMMON TRL,396342.0,3,2.0,2070.0,30.353041,-97.607283,157500.0,2020-01-23
AUSTIN,TX,78754,11812 ROSCOMMON TRL,549319.0,5,3.0,3518.0,30.352803,-97.607443,366036.0,2020-02-25
AUSTIN,TX,78754,11808 ROSCOMMON TRL,419181.0,4,2.0,2420.0,30.352684,-97.607522,483438.0,2022-04-29
AUSTIN,TX,78754,11804 ROSCOMMON TRL,427820.0,3,2.0,2290.0,30.352566,-97.607602,458438.0,2022-03-18
AUSTIN,TX,78754,11800 ROSCOMMON TRL,396342.0,3,2.0,2070.0,30.352447,-97.607682,314874.0,2020-01-30
AUSTIN,TX,78754,11701 MONTEROSSO DR,536871.0,4,2.0,3186.0,30.352006,-97.608416,541875.0,2022-10-04
AUSTIN,TX,78754,11801 MONTEROSSO DR,439011.0,4,3.0,2360.0,30.352787,-97.607894,245613.0,2020-05-14
AUSTIN,TX,78754,11825 MONTEROSSO DR,496936.0,3,2.0,2830.0,30.35362,-97.607467,330944.0,2020-06-15
AUSTIN,TX,78754,11812 MONTEROSSO DR,485497.0,4,3.0,2873.0,30.353351,-97.608135,501333.0,2022-09-27
AUSTIN,TX,78754,11808 MONTEROSSO DR,377654.0,3,2.0,2090.0,30.353232,-97.608215,279956.0,2020-05-21
AUSTIN,TX,78754,11804 MONTEROSSO DR,370000.0,3,2.0,2090.0,30.353113,-97.608295,244629.0,2020-03-25
AUSTIN,TX,78754,11800 MONTEROSSO DR,536871.0,3,2.0,3186.0,30.352991,-97.608377,361375.0,2020-01-28
AUSTIN,TX,78754,11720 MONTEROSSO DR,532003.0,3,2.0,3186.0,30.352867,-97.60846,289696.0,2020-02-18
AUSTIN,TX,78754,11700 MONTEROSSO DR,445647.0,3,2.0,2522.0,30.352234,-97.608888,455000.0,2022-09-01
AUSTIN,TX,78754,11721 ERAGON DR,501323.0,4,2.0,2947.0,30.352655,-97.609044,318000.0,2020-07-24
AUSTIN,TX,78754,11801 ERAGON DR,573276.0,3,2.0,3466.0,30.353014,-97.608804,349156.0,2020-07-09
AUSTIN,TX,78754,3220 BLAZEBY DR,371006.0,3,2.0,2393.0,30.35962,-97.647686,371005.0,2022-12-28
AUSTIN,TX,78754,6309 GRAYMONT DR,388854.0,3,2.0,2005.0,30.377566,-97.604114,410875.0,2023-10-02
AUSTIN,TX,78754,13021 FORESTON DR,381214.0,3,2.0,1625.0,30.378252,-97.60298,457188.0,2022-07-28
AUSTIN,TX,78754,6301 GRAYMONT DR,359009.0,3,2.0,2005.0,30.377614,-97.604379,474881.0,2021-11-04
AUSTIN,TX,78754,7403 ALBANY DR,411832.0,3,2.0,2333.0,30.349549,-97.604503,345625.0,2023-02-09
AUSTIN,TX,78754,7310 ALBANY DR,373871.0,3,2.0,2333.0,30.35008,-97.604471,295900.0,2020-06-22
AUSTIN,TX,78754,7304 ALBANY DR,439576.0,4,2.0,2522.0,30.350251,-97.604814,415948.0,2023-09-20
AUSTIN,TX,78754,7309 SLIGO DR,545797.0,5,3.0,3352.0,30.350718,-97.60509,408750.0,2020-04-20
AUSTIN,TX,78754,11805 OFFALY DR,470718.0,4,2.0,2664.0,30.3517,-97.604482,570000.0,2022-05-06
AUSTIN,TX,78754,6714 ROUTENBURN ST,440883.0,4,3.0,2681.0,30.377673,-97.599459,435625.0,2021-05-13
AUSTIN,TX,78754,6715 ROUTENBURN ST,446000.0,4,3.0,2681.0,30.377143,-97.599802,446000.0,2022-01-14
AUSTIN,TX,78754,11716 SELKIRK DR,515690.0,4,3.0,3000.0,30.351367,-97.604188,330000.0,2020-10-05
AUSTIN,TX,78754,7305 SLIGO DR,422296.0,3,2.0,2403.0,30.350787,-97.605225,423750.0,2021-10-15
AUSTIN,TX,78754,11620 ROXBURGH PASS,418890.0,3,2.0,2263.0,30.350571,-97.605301,457188.0,2023-08-31
