school_id,school_name,school_address,school_ratings,latitude,longitude,zipcode
752,HALO Austin Leadership & Sports,"9501 Manchaca Rd, Austin, TX 78748",5,30.17751753,-97.82157965,78748
753,Cadence Academy Preschool,"12223 Cassady Drive, Austin, TX 78727",4,30.420958,-97.718463,78727
754,Neuron Garage,"Austin, TX 78751",5,30.3055711,-97.725376,78751
755,Cadence Academy Preschool,"2101 East Park Street, Cedar Park, TX 78613",4.5,30.517577,-97.792378,78613
756,Extend-A-Care For Kids,"4500 Manchaca Rd, Austin, TX 78745",4,30.228058,-97.790558,78745
757,Nicholson Early Childhood Education Center,"12233 RR 620 N, Ste 201, Austin, TX 78750",5,30.4624543,-97.814797,78750
758,Clifton Career Development School,"1519 Coronado Hills Dr, Austin, TX 78752",5,30.32625,-97.68732,78752
759,Country Home Learning Center,"6900 Escarpment Blvd, Austin, TX 78749",4,30.22984505,-97.86568451,78749
760,La Petite Academy of Austin,"9315 Chisholm Lane, Austin, TX 78748",3,30.17432,-97.810464,78748
761,ATX Doulas,"Austin, TX 78704",5,30.24350166,-97.76557159,78704
762,Montessori School of the Epiphany,"13709 Highway 71 W, Bee Cave, TX 78738",4,30.30758113,-97.95889004,78738
763,Austin Medical Assistant School,"1139 W Braker Ln, Ste 103, Austin, TX 78758",1,30.3843884,-97.6925986,78758
764,Rapid Spanish,"7113 Burnet Rd, Ste 110, Austin, TX 78759",2,30.37346759,-97.70862579,78759
765,The Butterfly Garden,"207 Chisholm Trail Rd, Round Rock, TX 78681",5,30.5078758,-97.6897824,78681
766,Christ Lutheran Learning Center,"510 Luther Dr, Georgetown, TX 78628",5,30.616193,-97.690117,78628
767,Four Elements Aerial and Creative Movement,"314 Congress Ave, Ste 200, Austin, TX 78701",2.5,30.17655409,-97.81973343,78701
768,Kumon Math and Reading Center of Austin - Uplands Ridge,"11805 Bee Cave Rd, Ste 300, Bee Cave, TX 78738",5,30.30766,-97.92092,78738
769,Primrose School at Rancho Sienna,"705 Via De Sienna Blvd, Georgetown, TX 78628",5,30.6326848,-97.8177938,78628
770,IQuest Global Enrichment Center,"5145 Ranch Rd 620 N, Ste F-110, Austin, TX 78732",5,30.3886459,-97.8843297,78732
771,Travis Driving School,"13740 N Hwy 183, Ste N2, Office D, Austin, TX 78750",5,30.458495,-97.79445,78750
772,Pflugerville Montessori School,"2500 Pecan St W, Pflugerville, TX 78660",4.5,30.44808388,-97.65329742,78660
773,DePratter and Young's Education Fund,"Austin, TX 78745",1,30.26696767,-97.74301788,78745
774,The Early Learner Private Preschool,"Buda, TX 78610",5,30.08527855,-97.84399609,78610
775,Mathnasium,"2906 S Bagdad Rd, Ste 240, Leander, TX 78641",5,30.538919,-97.847445,78641
776,Green House Day Care,"1170 County Rd 108, Hutto , CA 78634",5,30.56183969,-97.57057209,78634
777,Nuvani Institute,"801 E William Cannon Dr, Ste 115, Austin, TX 78745",3,30.190187,-97.773498,78745
778,Primrose School of Georgetown,"2205 Wolf Ranch Pkwy, Georgetown, TX 78628",4.5,30.63422873,-97.69970477,78628
779,Stepping Stone School - Round Rock /Teravista,"651 Teravista Pkwy, Round Rock, TX 78664",4.5,30.56365,-97.68144,78664
780,CEI Preschool Spanish Immersion School,"2381 Bebee Rd, Kyle, TX 78640",5,30.00614,-97.82786,78640
781,Waterloo Swimming,"12332 Ranch Rd 620 N, Bldg C, Austin, TX 78750",4.5,30.4634942,-97.8121666,78750
782,Aceable,"610 W 5th St, Ste 604, Austin, TX 78701",2.5,30.26916,-97.74957,78701
783,Loving Learning Preschool,"1345 Neans Dr, Austin, TX 78758",3,30.372713,-97.703407,78758
784,Small World Preschool,"111 E Logan St, Round Rock, TX 78664",4.5,30.50220022,-97.67554277,78664
785,The Goddard School,"1730 Union St, Leander, TX 78641",4.5,30.558116,-97.84034,78641
786,Wee Wisdom School,"9905 Anderson Mill Rd, Austin, TX 78750",5,30.445235,-97.796715,78750
787,Extend-A-Care For Kids,"Austin, TX 78749",4.5,30.233196,-97.8456455,78749
788,Pflugerville Community Church Preschool,"1214 E Pfennig Ln, Pflugerville, TX 78660",5,30.4565,-97.6139199,78660
789,First Presbyterian Day School,"8001 Mesa Dr, Austin, TX 78731",4.5,30.36946,-97.75819,78731
790,Rally Ready Driving School,"304 Blue Jay Rd, Dale, TX 78616",5,29.99810425,-97.55367004,78616
791,Northwest Spanish School,"12101 W Parmer Ln, Ste 201, Cedar Park, TX 78613",5,30.52153628,-97.77458082,78613
792,Avenue Five Institute,"8620 Burnet Rd, Ste 300, Austin, TX 78757",4,30.3693344,-97.72881167,78757
793,Baldwin Beauty Schools,"8440 Burnet Rd, Ste 140, Austin, TX 78757",3.5,30.3663155,-97.7291946,78757
794,Abrakadoodle,"Austin, TX 78704",4.5,30.24350166,-97.76557159,78704
795,Bright Bee Montessori,"900 Nelson Ranch Rd, Cedar Park, TX 78613",5,30.495,-97.83638,78613
796,Bright Beginnings Schoolhouse,"1600 Black Bear Dr, Manchaca, TX 78652",5,30.1369914,-97.8439986,78652
797,Casa De Ninos Bilingual Montessori School,"13584 Pond Springs Rd, Austin, TX 78729",4,30.45358,-97.79035,78729
798,School of Rock,"2525 W Anderson Ln, Ste 138, Austin, TX 78757",5,30.35532343,-97.73268637,78757
799,Solid Foundation Preschool,"2441 County Rd 112, Round Rock, TX 78665",5,30.56204587,-97.62968201,78665
800,British Swim School at 24 Hour Fitness - Austin NW,"10616 Research Blvd, Austin, TX 78759",5,30.397413,-97.747868,78759
801,Capitol CHL,"Austin, TX 78737",5,30.19815063,-97.98445892,78737
802,Club Z,"12741 Research Blvd, Austin, TX 78759",4,30.43403244,-97.76647949,78759
803,Ashlie's Imagination Station Preschool,"12502 Scissortail Dr, Manchaca, TX 78652",4.5,30.135597,-97.829407,78652
804,Hello World,"Austin, TX 73301",5,30.21939087,-97.74754333,73301
805,Texas Driving School-Kyle,"1501 Bunton Creek Rd, Ste 107, Kyle, TX 78640",1.5,29.99807515,-97.84964015,78640
806,Central Texas Youth Ballet,"707 W Hwy 290, Dripping Springs, TX 78620",5,30.19223753,-98.09829505,78620
807,Dancers Workshop,"11150 Research Blvd, Ste 205, Austin, TX 78759",4.5,30.406806,-97.746772,78759
808,Austin Driving School,"10401 Anderson Mill Rd, Austin, TX 78750",1.5,30.446514,-97.805618,78750
809,Tap-n-Toe School of Dance,"4308 N Quinlan Park Rd, Austin, TX 78732",5,30.38275,-97.8843799,78732
810,Forza Campiones,"1909 Hydro Dr, Austin, TX 78728",5,30.43077932,-97.68222945,78728
811,Nameless Valley Ranch Summer Camp,"23421 Nameless Rd, Leander, TX 78641",4,30.5270042,-97.9279479,78641
812,KIS Education,"1645 Main St, Ste A, Buda, TX 78610",4,30.08824348,-97.82282257,78610
813,Laugh and Learn Mother's Day Out,"602 W Center St, Kyle, TX 78640",5,29.9892806,-97.8805455,78640
814,British Swim School Williamson,"Round Rock, TX 78665",3.5,30.56114769,-97.68193054,78665
815,EduCenter by Nets,"1900 Cypress Creek Rd, Ste 101, Cedar Park, TX 78613",5,30.4748993,-97.8405991,78613
816,Skillpoint Alliance,"8868 Research Blvd, Ste 505, Austin, TX 78758",3.5,30.369182,-97.7213,78758
817,Children's Lighthouse Cedar Park,"1801 Bagdad Rd, Cedar Park, TX 78613",3,30.5284359,-97.845198,78613
818,My Little Treasures,"7900 Portland Trl, Austin, TX 78729",5,30.45918,-97.75457,78729
819,Nurture Family Counseling,"201 S Lakeline Blvd, Ste 604, Cedar Park, TX 78613",5,30.500282,-97.848358,78613
820,Frost Driving School,"2805 N Lp 121, Ste C, Belton, TX 76513",4.5,31.086365,-97.468005,76513
821,Aveda Arts & Sciences Institute - Austin,"6001 Middle Fiskville Rd, Austin, TX 78752",3,30.3225615,-97.70925144,78752
822,Learn and Play Preschool,"9207 Amanda Dr, Austin, TX 78729",5,30.4609203,-97.7756729,78729
823,Extend-A-Care For Kids,"9400 Texas Oaks Dr, Austin, TX 78748",5,30.17529,-97.81435,78748
824,Huntington Learning Center Round Rock,"2800 S Interstate 35, Ste 150, Round Rock, TX 78681",4,30.48159123,-97.67781229,78681
825,Primrose School of Four Points,"6606 Sitio Del Rio Blvd, Austin, TX 78730",4.5,30.391451,-97.843235,78730
826,Inside Outside School,"5530 Killingsworth Ln, Pflugerville, TX 78660",4.5,30.39644217,-97.59825351,78660
827,The Expedition School,"Austin, TX 78702",4.5,30.24874957,-97.72781422,78702
828,Tree House Early Learning Center,"989 Old McDade Rd, Elgin, TX 78621",5,30.33765,-97.35451,78621
829,Camp Fire,"1603 E 38th 1/2 St, Austin, TX 78722",3,30.29185677,-97.71444702,78722
830,Mariposa Montessori School,"3338 Paisano Trl, Austin, TX 78745",4.5,30.2089,-97.828874,78745
831,Mathnasium,"110 N Interstate 35, Ste 350, Round Rock, TX 78681",5,30.5081518,-97.6865693,78681
832,Sacred Heart Catholic School,"5909 Reicher Dr, Austin, TX 78723",5,30.30485244,-97.6756636,78723
833,Katherine Anne Porter School,"515 Fm 2325, Wimberley, TX 78676",3,30.0030098,-98.10691071,78676
834,Gap-Plc,"12108 Salem House Way, Austin, TX 78753",2,30.38904591,-97.66252941,78753
835,Hack Reactor Austin,"119 Nueces St, Austin, TX 78701",5,30.2655566,-97.7496985,78701
836,Kids 'R' Kids Learning Academy of North Austin,"15111 Avery Ranch Blvd, Austin, TX 78717",4.5,30.498569,-97.772176,78717
837,Baby Signs by Tina C,"Austin, TX 78731",5,30.35551,-97.75197,78731
838,The Children's Courtyard on Harris Branch Parkway,"11012 Harris Branch Parkway, Austin, TX 78754",2.5,30.34444809,-97.61419678,78754
839,Wiggles N Giggles Child Development Center,"374 Fm 1209, Bastrop, TX 78602",5,30.12878036,-97.43039703,78602
840,INIC Preschool - Spanish Immersion,"2100 W William Cannon Dr, Ste L, Austin, TX 78745",4.5,30.20364132,-97.80823565,78745
841,Children's Discovery Center,"4112 Duval St, Austin, TX 78751",4.5,30.30344,-97.7271899,78751
842,Gray Whale Swim School,"Round Rock, TX 78681",5,30.51604,-97.6943,78681
843,Learning Lions Christian School,"1168 Walter Hoffman Rd, Cedar Creek, TX 78612",5,30.055322,-97.4693955,78612
844,Highland Park Elementary School,"428 Kingston Lacy Blvd, Pflugerville, TX 78660",5,30.47696882,-97.61426385,78660
845,Bright Horizons Family Center at Braker Lane,"2411 W Braker Ln, Austin, TX 78758",4,30.38965,-97.71751,78758
846,Tom's Dive & Swim,"5909 Burnet Rd, Austin, TX 78757",5,30.33518,-97.73926,78757
847,Happy Hearts Bilingual Learning Center,"1112 W Slaughter Ln, Austin, TX 78748",4,30.17430115,-97.81240845,78748
848,School of Rock,"4500 E Palm Valley Blvd, Ste 136, Round Rock, TX 78665",5,30.533108,-97.616333,78665
849,Austin Driving School,"100 12th St Ste, Ste 104, Pflugerville, TX 78660",1.5,30.44345,-97.630627,78660
850,Crystal Challenges,"1509 Rhapsody Ridge Dr, Cedar Park, TX 78613",5,30.48204994,-97.8502121,78613
851,College Funding Specialists,"12885 N Hwy 183, Austin, TX 78750",2.5,30.436759,-97.772484,78750
852,Stepping Stone School - Pflugerville,"2001 Wells Branch Pkwy, Austin, TX 78728",4.5,30.43456,-97.68162,78728
853,Cheer Skillz Academy,"407 W 9th St, Taylor, TX 76574",5,30.5750253,-97.4135598,76574
854,Crestview United Methodist Preschool,"1300 Morrow St, Austin, TX 78757",5,30.34756851,-97.72306061,78757
855,Band Aid School of Music,"2309 Thornton,, Studio E, Austin, TX 78704",4,30.24480744,-97.77145483,78704
856,Austin Film and Maker Camp,"3315 El Salido Pkwy, Cedar Park, TX 78613",2,30.460145,-97.827369,78613
857,Childrens Garden Preschool,"2100 S Bagdad Rd, Leander, TX 78641",4,30.54742038,-97.85203798,78641
858,Ms Cathy Swim Austin,"300 Woodlake Cir, Austin, TX 78733",4.5,30.32471,-97.87458,78733
859,Barbeques Galore Cooking School,"12918 Shops Pkwy, Ste 500, Bee Cave, TX 78738",4,30.30715,-97.94472,78738
860,Casey Elementary,"9400 Texas Oaks Dr, Austin, TX 78748",3.5,30.17705761,-97.81471235,78748
861,The Concordia MBA,"11400 Concordia University Dr, Austin, TX 78726",2.5,30.42014,-97.84012,78726
862,College Tutors,"4412 Spicewood Springs Rd, Ste 104, Austin, TX 78759",3,30.37335185,-97.75820441,78759
863,Pflugerville Driving School,"1501 W Pecan St, Ste 104, Pflugerville, TX 78660",4,30.44692013,-97.63700492,78660
864,Extend-A-Care For Kids,"8301 Furness Dr, Austin, TX 78753",2,30.3423367,-97.68846956,78753
865,Central Market - Westgate,"4477 S Lamar Blvd, Austin, TX 78745",4,30.23124525,-97.79716657,78745
866,Apple Tree Learning Center,"4630 W Gate Blvd, Austin, TX 78745",3.5,30.2299,-97.8014,78745
867,Stepping Stone School - Plum Creek/Buda,"1020 Lightfoot St, Kyle, TX 78640",3.5,30.027373,-97.889162,78640
868,The Sunshine Cottage Preschool and Development Center,"402 Lewis Ln, Buda, TX 78610",4,30.13576508,-97.86830139,78610
869,Harmony Science Academy Cedar Park,"12200 Anderson Mill Rd, Austin, TX 78726",2.5,30.45767674,-97.83209659,78726
870,Winning Learners,"6705 Hwy 290, Ste 502-223, Austin, TX 78735",5,30.2338066,-97.8663559,78735
871,Lasting Learners Academy,"536 S Brook Dr, Leander, TX 78641",5,30.58574,-97.86892,78641
872,The Children's Courtyard of Austin,"11718 Metric Blvd, Austin, TX 78758",3,30.39805794,-97.70580292,78758
873,Jackie's Performing Arts Preschool,"11530 Manchaca Rd, Austin, TX 78748",2.5,30.152399,-97.833837,78748
874,Primrose School of West Lake Hills,"3423 Bee Cave Rd, Ste A, Austin, TX 78746",3.5,30.275262,-97.803876,78746
875,Montessori Kids Universe - Hutto,"2100 Muirfield Bend Dr, Ste 100, Hutto, TX 78634",4.5,30.50533,-97.58094,78634
876,Del Valle Independent School District,"5604 Fm 1327, Creedmoor, TX 78610",1,30.089175,-97.722266,78610
877,The Learning Experience - Leander,"248 W Metro Rd, Leander, TX 78641",4.5,30.586242,-97.859537,78641
878,Virginia College,"14200 N Interstate Hwy 35, Austin, TX 78728",1,30.431902,-97.671239,78728
879,Learning Tree Day School,"2106 Rawhide Dr, Round Rock, TX 78681",4,30.488618,-97.681328,78681
880,Central Texas Gun Works,"321 W Ben White Blvd, Ste 203, Austin, TX 78704",4,30.22379971,-97.76735264,78704
881,Bright Kids Child Development Center,"10713 N Fm 620, Ste 101, Austin, TX 78726",5,30.4466303,-97.83117347,78726
882,Avenue Five Institute,"500 E Ben White Blvd, Austin, TX 78704",5,30.22186588,-97.75626138,78704
883,Primrose School of Round Rock North,"4271 Sunrise Rd, Round Rock, TX 78665",4,30.560341,-97.678924,78665
884,The Episcopal Church of the Holy Spirit,"301 Hays Country Acres Rd, Dripping Springs, TX 78620",4,30.191596,-98.041584,78620
885,Vista Ridge High School,"200 S Vista Ridge Blvd, Cedar Park, TX 78613",3,30.51651517,-97.7878702,78613
886,Tree House Kids,"16051 Dessau Rd, Ste H, Pflugerville, TX 78660",4,30.434162,-97.615279,78660
887,Child's Day,"2525 Wallingwood Dr, Ste 100, Austin, TX 78746",4,30.263924,-97.784543,78746
888,Griffin School,"5001 Evans Ave, Austin, TX 78751",4,30.31288,-97.71933,78751
889,The Love of China,"8650 Spicewood Springs Rd, Ste 116, Austin, TX 78759",3.5,30.43327,-97.77172,78759
890,Lake Life,"Austin, TX 78730",4,30.3649407,-97.83736921,78730
891,Gattis Elementary School,"2920 Round Rock Ranch Blvd, Round Rock, TX 78665",3,30.499079,-97.641564,78665
892,The Fellowship Christian Academy,"3379 Gattis School Rd, Round Rock, TX 78664",4.5,30.49558052,-97.62887926,78664
893,The Goddard School,"2064 Kauffman Lp, Georgetown, TX 78628",3.5,30.64114252,-97.81878551,78628
894,ISA - International Studies Abroad,"5301 Southwest Pkwy, Austin, TX 78735",2,30.2421177,-97.8420947,78735
895,Ebenezer Child Development Center,"1014 E 10th St, Austin, TX 78702",3.5,30.26876,-97.72997,78702
896,First Class Child Development Center,"1901 National Park Blvd, Austin, TX 78747",1.5,30.15484,-97.788924,78747
897,Williamson County Infant Swim,"Round Rock, TX 78664",4.5,30.51038,-97.6655,78664
898,Faraday's Kitchen Store,"12918 Shops Pkwy, Ste 540, Bee Cave, TX 78738",4.5,30.30715,-97.94473,78738
899,Greater Austin Dance Academy,"2641 Forest Creek Dr, Round Rock, TX 78665",4,30.5056304,-97.6443796,78665
900,House of Little Angels,"5611 W Gate Blvd, Austin, TX 78745",2.5,30.21952555,-97.8064179,78745
901,My Friend's House Child Development Center,"7050 Village Center Dr, Austin, TX 78731",5,30.35389,-97.756471,78731
902,Capital City Kids 2,"1900 Gregg Ln, Manor, TX 78653",3,30.401835,-97.633382,78653
903,One of the Kids,"2105 E Park St, Cedar Park, TX 78613",1,30.51764815,-97.79165643,78613
904,Hilltop Children's Center,"9415 W Hwy 29, Liberty Hill, TX 78642",4.5,30.6437897,-97.8451942,78642
905,Art71 Studio,"4208 Crawford Rd, Spicewood, TX 78669",5,30.36534,-98.06617,78669
906,Stepping Stone School - Parmer/McNeil,"7700 West Parmer Ln, Austin, TX 78729",4,30.455965,-97.749692,78729
907,The Learning Experience - Cedar Park,"800 W Whitestone Blvd, Cedar Park, TX 78613",4.5,30.51783307,-97.83796196,78613
908,Emerson Academy,"1 Valley View Dr, Round Rock, TX 78664",4,30.49795,-97.60475,78664
909,Honey Bear Kindercare,"2601 Bliss Spillar Rd, Manchaca, TX 78652",5,30.13646067,-97.85887284,78652
910,Brass Ovaries,"6039 N Interstate Hwy 35, Ste B, Austin, TX 78723",4.5,30.321408,-97.705356,78723
911,Explorers Adventure School,"2105 Ranch Rd 620 S, Lakeway, TX 78734",5,30.34129,-97.96404,78734
912,First Foundations Preschool,"11902 Anderson Mill Rd, Austin, TX 78726",5,30.456979,-97.826027,78726
913,Renzi Tutoring and Guitar,"4 Galloping Rd, Round Rock, TX 78681",5,30.51504,-97.69082,78681
914,Little Munchkins,"2020 Denton Dr, Austin, TX 78758",4.5,30.38530692,-97.71290593,78758
915,Hope Children's Center,"11512 Olson Dr, Austin, TX 78750",5,30.44548863,-97.80548423,78750
916,zero gravity gymnastics,"2041 S Hwy 183 Leander, Leander, TX 78641",4,30.551355,-97.842532,78641
917,ReadyGoSwim,"1201 S Interstate 35, Round Rock, TX 78664",4.5,30.50033,-97.6788032,78664
918,First Class Child Development Center,"1215 Old Black Colony Rd, Buda, TX 78610",3.5,30.0854978,-97.8743052,78610
919,Champions School of Real Estate - Austin Campus,"13801 Ranch Rd 620 N, Ste 100, Austin, TX 78717",4.5,30.47322607,-97.7721633,78717
920,Austin Montessori School,"5006 Sunset Trl, Austin, TX 78745",3.5,30.22763543,-97.8050374,78745
921,Stepping Stone School - Northcross/Domain,"8419 Bowling Green, Austin, TX 78757",4.5,30.36563,-97.72702,78757
922,Velocity Music Academy,"4301 West William Cannon Dr, Ste B-260, Austin, TX 78749",5,30.22141318,-97.84108,78749
923,Kiddie Academy of Pflugerville,"2617 Kelly Ln, Pflugerville, TX 78660",4,30.46527788,-97.58087951,78660
924,AOMA Graduate School of Integrative Medicine,"4701 W Gate Blvd, Austin, TX 78745",4,30.2286539,-97.8006358,78745
925,Pathways Child Development Center,"1100 Egger Ave, Round Rock, TX 78664",3.5,30.51917,-97.67386,78664
926,Wilco Driving School,"201 S Lakeline Blvd, Ste 901, Cedar Park, TX 78613",5,30.50028,-97.84837,78613
927,Primrose School of Crystal Falls,"1781 Osage Dr, Leander, TX 78641",3,30.53830756,-97.8626436,78641
928,Serendipity Learning Center,"900 Nelson Ranch Rd, Cedar Park, TX 78613",3,30.495,-97.83638,78613
929,National American University,"13801 Burnet Rd, Ste 300, Austin, TX 78727",3.5,30.43789291,-97.69709778,78727
930,SoccerZone Lakeline,"920 Old Mill Rd, Cedar Park, TX 78613",4,30.4753,-97.82303,78613
931,Hatch House School,"125 S Lakeline Blvd, Cedar Park, TX 78613",3.5,30.500605,-97.847853,78613
932,Aesthetic Medical Educators Training,"320 N Main St, Ste 102, Buda, TX 78610",2,30.08345,-97.84259,78610
933,Starbright Preschool,"3900 Valley View Rd, Austin, TX 78704",3.5,30.23359,-97.78366,78704
934,Austin Dental Assistant School,"9600 Escarpment Blvd, Ste 770, Austin, TX 78749",4.5,30.202987,-97.8789819,78749
935,Austin Youth Fitness,"Austin, TX 78703",5,30.29414362,-97.76570254,78703
936,Bright Start Learning Center,"751 S Bell Blvd, Cedar Park, TX 78613",4.5,30.50245,-97.8182999,78613
937,Heartsong Music,"2913 Northland Dr, Austin, TX 78757",5,30.3588512,-97.734385,78757
938,Peace Lutheran Church,"10625 N Fm 620, Austin, TX 78726",5,30.44568,-97.831314,78726
939,Jardín del Saber,"Leander, TX 78641",5,30.55635643,-97.86435699,78641
940,Creative Kids Preschool,"208 Hwy 79 E, Hutto, TX 78634",2.5,30.544079,-97.542219,78634
941,Hays Communities YMCA,"465 Buda Sportsplex Dr, Buda, TX 78610",3.5,30.10652388,-97.87719727,78610
942,Blooming Scholars Montessori School,"405 W Main St, Round Rock, TX 78664",5,30.50726,-97.68226,78664
943,Emler Swim School of Austin - Anderson Mill,"13492 N Hwy 183, Ste 500, Austin, TX 78750",4.5,30.449406,-97.792079,78750
944,Reed Elementary School,"1515 Little Elm Trl, Cedar Park, TX 78613",4.5,30.49368584,-97.81746581,78613
945,Austin Independent School District,"5408 Westminster Dr, Austin, TX 78723",5,30.30676079,-97.69068146,78723
946,Total Rider Motorcycle,"304 Carlos G Parker Blvd NW, Taylor, TX 76574",4,30.6001282,-97.4304775,76574
947,Austin Dental Assistant School,"209 Denali Pass, Ste B, Cedar Park, TX 78613",4.5,30.521338,-97.775963,78613
948,Kiddie Academy of Buda,"2448 Main St, Buda, TX 78610",3,30.08926,-97.80979,78610
949,The Learning Experience - Brushy Creek,"15542 Ranch Rd 620 N, Austin, TX 78717",4,30.48332883,-97.74326068,78717
950,Star Montessori School,"3115 Kenai Dr, Bldg 1, Cedar Park, Austin, TX 78613",3,30.523245,-97.776189,78613
951,National Driver Training,"1901 Ranch Rd 620N, Lakeway, TX 78734",3.5,30.3443699,-97.9650803,78734
952,Cedar Park Montessori,"400 E Whitestone Blvd, Cedar Park, TX 78613",5,30.52153,-97.82557,78613
953,Stonepoint Driving School,"1320 Arrow Point Dr, Ste 501-Bldg V, Cedar Park, TX 78613",3.5,30.53549242,-97.80115005,78613
954,Whitestone Elementary School,"2000 Crystal Falls Pkwy, Leander, TX 78641",1,30.54777751,-97.87002109,78641
955,Sylvan Learning of Round Rock,"2000 South Ih 35, Q14, Round Rock, TX 78681",3,30.49055477,-97.68011031,78681
956,Cornerstone Child Development Center,"1204 Pecan St W, Pflugerville, TX 78660",1,30.445,-97.63092,78660
957,Esquina Tango,"209 Pedernales, Austin, TX 78702",4.5,30.25592613,-97.71575928,78702
958,A+ Kids Playschool,"17257 Tobermory Dr, Pflugerville, TX 78660",5,30.4683,-97.64013,78660
959,Country Home Learning Center,"13120 US Hwy 183 N, Austin, TX 78750",4.5,30.439933,-97.781174,78750
960,Brodie Child Develpoment Center,"8105 Brodie Ln, Austin, TX 78745",1,30.202024,-97.83757,78745
961,Tumble Tech,"1301 Toro Grande Ave, Cedar Park, TX 78613",4,30.54205381,-97.77689149,78613
962,Emler Swim School of Round Rock,"2800 I-35 Frontage Rd, Ste 190, Round Rock, TX 78681",4.5,30.48170088,-97.67685263,78681
963,Shirley McPhail School of Dance,"8018 Mesa Dr, Austin, TX 78731",4.5,30.37059423,-97.75877321,78731
964,Round Rock Montessori School,"1818 Sam Bass Rd, Round Rock, TX 78681",4,30.522632,-97.704185,78681
965,Barton Creek Elementary - Eanes Independent School District,"1314 Patterson Rd, Austin, TX 78733",5,30.30730433,-97.8808706,78733
966,The Homegrown School,"16407 Decker Creek Dr, Manor, TX 78653",5,30.249916,-97.558326,78653
967,Northwest Family Branch YMCA,"5807 McNeil Dr, Austin, TX 78729",3.5,30.44606557,-97.73350439,78729
968,More Than a Teacher,"12034 Research Blvd, Ste 5, Austin, TX 78759",2.5,30.4253352,-97.7528654,78759
969,Austin Reptile Shows,"Leander, TX 78641",5,30.53433228,-97.91201782,78641
970,Total Rider,"4601 Pecan Brook Dr, Wilhelmina Delco Ctr, Austin, TX 78704",4.5,30.31778,-97.6607499,78704
971,Twin Lakes Family YMCA,"204 East Little Elm Trl, Cedar Park, TX 78613",3.5,30.49420812,-97.81039036,78613
972,Peak Performance Martial Arts,"500 Brushy Creek Rd, Ste 504, Cedar Park, TX 78613",3.5,30.504365,-97.8136897,78613
973,"First Response Medical Training, LLC","575 Round Rock W Dr, Ste K400, Round Rock, TX 78681",1,30.504078,-97.690338,78681
974,Sprouting Star Children’s Academy,"15913 Windermere Dr, Pflugerville, TX 78660",2.5,30.44838524,-97.64727783,78660
975,PromiseLand Learning Center,"1504 E 51st St, Austin, TX 78723",4,30.305826,-97.701365,78723
976,Capital City Kids Daycare,"13107 Dessau Rd, Austin, TX 78754",2.5,30.399489,-97.640508,78754
977,Jupiter House Preschool,"1602 Medical Pkwy, Cedar Park, TX 78613",3.5,30.5301,-97.80464,78613
978,My Time Kids Academy,"3698 Ranch Rd 620 S, Ste 103, Bee Cave, TX 78738",5,30.31809,-97.95132,78738
979,Mad Science,"Austin, TX 78709",3.5,30.23,-97.85,78709
980,Aqua-Tots Swim Schools Cedar Park,"1335 E Whitestone Blvd, Bldg Y, Ste 100, Cedar Park, TX 78613",3.5,30.528657,-97.814031,78613
981,Giggles Learning Center,"15904 Central Commerce Dr, Pflugerville, TX 78660",2,30.45125,-97.65507,78660
982,Tutor Time of Austin,"6801 Dallas Drive, Austin, TX 78729",3.5,30.449552,-97.747337,78729
983,Ashley’s Playhouse,"13343 N US 183 Svrd Nb, Ste 200, Austin, TX 78750",4.5,30.44649,-97.786601,78750
984,Forest North Elementary School,"13414 Broadmeade Ave, Austin, TX 78729",1,30.470661,-97.781769,78729
985,The Learning Experience - Georgetown,"1821 Westinghouse Rd, Georgetown, TX 78626",4.5,30.58744974,-97.66052812,78626
986,The Children's Courtyard on North Mopac Expressway,"12336 North Mopac Expressway, Austin, TX 78758",3.5,30.41737,-97.70635,78758
987,Kumon Math and Reading Center of Austin - Avery Ranch,"14900 Avery Ranch Blvd, Ste A-200, Austin, TX 78717",5,30.49846,-97.77788,78717
988,Zilker Elementary School,"1900 Bluebonnet Ln, Austin, TX 78704",5,30.25261358,-97.77450676,78704
989,General Assembly Austin,"600 Congress Ave, Austin, TX 78701",4,30.26847,-97.74312,78701
990,Kiddie Academy of Round Rock,"5080 North Aw Grimes Blvd, Round Rock, TX 78665",3,30.573651,-97.651617,78665
991,Cedar Park Charter Academy,"201 Buttercup Creek Blvd, Cedar Park, TX 78613",3,30.50361289,-97.82194544,78613
992,Texas School for the Deaf,"1102 S Congress Ave, Austin, TX 78704",4.5,30.253445,-97.751262,78704
993,College Nannies and Tutors Cedar Park,"11901 W Parmer Ln, Ste 220, Cedar Park, TX 78613",5,30.519482,-97.774284,78613
994,Stepping Stone School - McNeil/Jollyville,"6616 McNeil Dr, Austin, TX 78729",4.5,30.43912,-97.75644,78729
995,Buda's Bright Beginnings,"1750 Fm 967, Buda, TX 78610",4,30.10102171,-97.85222748,78610
996,Kids R Kids of Round Rock,"1455 Red Bud Ln, Round Rock, TX 78664",3.5,30.50782,-97.61269,78664
997,Total Rider - Motorcycle Safety Training,"500 Vfw Rd, Austin, TX 78753",4,30.392645,-97.66889,78753
998,Children's Lighthouse Round Rock,"4350 E Old Settlers Blvd, Round Rock, TX 78665",4.5,30.54711548,-97.616971,78665
999,Papas And Nanas Daycare,"11301 Hornsby St, Austin, TX 78753",1,30.38028,-97.6832,78753
